marital_status,application_mode,application_order,course,daytime_attendance,previous_qualification,previous_qualification_grade,mothers_qualification,fathers_qualification,mothers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,male,scholarship_holder,age,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,inflation_rate
1,17,0.961473361812632,9147,1,1,-1.6289965620791296,1,19,5,-0.6162337899979198,0,0,0,1,0,0,-0.43063925842814793,-0.5245145381909954,0.6501450721243935,-0.2347688263734222,0.042647645215426175,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.2670192760868151,0.18958623428473087,0.5675128995456216,-0.195430329440261,-0.5379468649656323
1,1,-0.5548002603816558,9853,1,1,-0.41942480362211493,38,37,6,0.7675483544064957,0,0,0,1,0,0,-0.5629160247962092,-0.10779869597534744,-0.06664072280302494,0.4358624505953882,0.25932147695078833,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,0.5009581353552087,-0.14387603296702256,0.23728320170807285,-0.195430329440261,1.0040218619564836
1,17,3.2358837951040633,9773,1,1,0.03141557907549898,1,1,4,0.9327760731413518,1,0,0,1,0,0,-0.5629160247962092,-0.10779869597534744,-0.30556932111216445,0.4358624505953882,0.47599530868615053,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,0.24496566487453414,0.5230485015364843,0.6674143207401741,-0.195430329440261,1.0040218619564836
1,1,-0.5548002603816558,9556,1,1,0.03141557907549898,5,3,1,3.893106033807515,1,0,0,1,0,0,-0.6951927911642704,0.3089171462403005,-0.06664072280302494,-0.2347688263734222,0.25932147695078833,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,-0.011026805606140477,-1.4777251019740363,-1.996623577781228,-0.195430329440261,-0.6848010294344052
1,1,-0.5548002603816558,9500,1,1,-0.30946373467147725,3,3,1,-0.561157883752968,0,0,0,1,0,0,-0.6951927911642704,0.3089171462403005,-0.30556932111216445,0.7711780890797933,0.6227144461755245,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,0.24496566487453414,1.1899730360399912,0.826516584124091,-0.195430329440261,-0.46451978273124583
1,1,0.20333655071548815,9254,1,1,-1.4090744241778541,19,19,9,-0.7195011142072045,1,0,0,1,0,1,-0.5629160247962092,-0.10779869597534744,0.17228787550611457,0.10054681211098299,0.5193300750332228,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,0.18958623428473087,0.14015681999114674,-0.195430329440261,-0.5379468649656323
2,1,2.4777469840069197,9500,1,1,-0.30946373467147725,1,19,4,-0.3202007939313036,0,0,0,1,0,0,-0.5629160247962092,0.3089171462403005,-0.30556932111216445,0.4358624505953882,0.7685049815288894,-0.1455296783343079,-0.27785718048264324,0.3602401860943888,-0.2670192760868151,0.5230485015364843,0.7909035774945518,-0.195430329440261,1.0040218619564836
1,17,1.719610172909776,9147,1,1,-2.0688408378816803,19,19,4,-1.2014152938505334,1,0,0,1,1,1,-0.43063925842814793,-0.5245145381909954,-0.544497919421304,0.10054681211098299,0.21598671060371608,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.011026805606140477,-0.14387603296702256,0.256708478051458,-0.195430329440261,0.1228968751438458
1,18,0.20333655071548815,9853,1,1,-1.079191217325941,1,3,9,-0.2238179580026374,1,0,1,0,0,0,-0.43063925842814793,-0.10779869597534744,0.6501450721243935,0.10054681211098299,0.5193300750332228,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,-0.14387603296702256,0.09159362913268367,-0.195430329440261,0.1228968751438458
1,17,-0.5548002603816558,9147,1,1,0.03141557907549898,1,1,4,-0.19628000488016206,0,0,0,1,0,0,-0.6951927911642704,-0.5245145381909954,-0.06664072280302494,0.10054681211098299,0.3459910096449333,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.5230117465674897,0.18958623428473087,0.1013062673043764,-0.195430329440261,0.1228968751438458
2,1,-0.5548002603816558,8014,0,1,0.03141557907549898,37,37,9,2.4473634948775285,0,0,0,1,1,0,4.0667707980859324,1.1423488306715963,0.17228787550611457,1.4418093660486038,0.7648937509999668,-0.1455296783343079,0.7967455552633915,0.3602401860943888,-0.2670192760868151,0.8565107687882377,0.695164715516439,-0.195430329440261,0.1228968751438458
1,16,1.719610172909776,9254,1,1,0.03141557907549898,38,37,9,-0.5680423720335867,1,0,0,1,0,1,-0.29836249206008675,-0.10779869597534744,-0.30556932111216445,0.4358624505953882,0.5998089268206431,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,0.4315359651419251,-0.195430329440261,0.1228968751438458
1,18,-0.5548002603816558,9130,1,1,1.4499133685387258,3,3,5,0.74689488956464,0,0,0,1,1,0,-0.6951927911642704,-0.10779869597534744,0.6501450721243935,0.10054681211098299,0.6059996077273677,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,1.2689355467972325,-0.477338300218776,0.4639114257142337,-0.195430329440261,-1.125363522840724
1,15,-0.5548002603816558,9119,1,1,-0.30946373467147725,38,3,9,0.6918189833196873,1,0,0,1,1,0,-0.5629160247962092,-0.5245145381909954,0.17228787550611457,0.10054681211098299,0.6926691404215126,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,0.7569506058358834,-0.477338300218776,0.5772255377173143,-0.195430329440261,-1.125363522840724
1,18,1.719610172909776,9773,1,1,0.03141557907549898,19,19,4,-0.3890456767374934,1,0,0,1,0,0,-0.43063925842814793,-0.10779869597534744,0.889073670433533,0.10054681211098299,0.25932147695078833,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,0.5230485015364843,0.25115839909620513,-0.195430329440261,1.1508760264252562
1,1,-0.5548002603816558,9556,1,19,-3.608295803190608,37,38,9,-0.47854402438554006,0,0,0,1,0,0,0.7598516388844028,0.3089171462403005,0.17228787550611457,-1.2407157418266377,-0.17402618651993598,-0.1455296783343079,-0.27785718048264324,0.3602401860943888,-2.0589665694515373,-1.4777251019740363,-1.996623577781228,-0.195430329440261,1.8117197665347344
1,1,0.20333655071548815,9254,1,1,-1.4090744241778541,19,1,9,-0.6713096962428714,0,0,0,1,1,0,-0.29836249206008675,-0.10779869597534744,-0.06664072280302494,-0.5700844648578274,0.25932147695078833,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,0.24496566487453414,-1.1442628347222827,0.14015681999114674,-0.195430329440261,1.1508760264252562
1,1,-0.5548002603816558,9003,1,39,4.08897902335403,19,19,5,2.963700115923952,1,0,0,1,1,0,-0.43063925842814793,-0.10779869597534744,-0.06664072280302494,0.4358624505953882,0.8010060562891937,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,0.5009581353552087,0.5230485015364843,0.9754437027567116,-0.195430329440261,-0.6848010294344052
1,1,1.719610172909776,9670,1,1,0.03141557907549898,1,1,9,-0.19628000488016206,1,0,0,1,0,0,-0.6951927911642704,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.7287814457107396,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.2670192760868151,0.5230485015364843,0.6119135311876451,-0.195430329440261,0.1228968751438458
1,1,-0.5548002603816558,9085,1,1,0.03141557907549898,37,37,9,1.4628816707490129,1,0,1,1,0,0,0.4952981061482804,-0.10779869597534744,0.6501450721243935,0.4358624505953882,0.2864057059177086,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,2.0369129582392564,0.18958623428473087,0.334409583424999,-0.195430329440261,-0.5379468649656323
1,16,-0.5548002603816558,9003,1,1,1.5598744374893636,1,37,4,0.946545049702589,1,0,1,1,0,1,-0.43063925842814793,4.8927914106124275,2.5615738585975096,4.459650112408251,0.9207468580376833,-0.1455296783343079,5.632457866120548,3.128413173540817,1.2689355467972325,2.8572843722987584,0.8275127521417008,-0.195430329440261,1.1508760264252562
2,1,-0.5548002603816558,9003,1,1,0.03141557907549898,1,41,9,1.8552975027442962,0,0,1,0,1,0,1.4212354707247088,-0.10779869597534744,-0.30556932111216445,-1.5760313803110428,-2.3407645038735576,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-2.0589665694515373,-1.4777251019740363,-1.996623577781228,-0.195430329440261,-0.5379468649656323
1,1,-0.5548002603816558,9500,1,1,0.03141557907549898,4,19,4,-1.855441680509337,0,0,0,1,1,0,-0.6951927911642704,0.3089171462403005,-0.30556932111216445,0.7711780890797933,0.22217739151044028,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,0.5009581353552087,0.8565107687882377,0.5116652300583892,-0.195430329440261,-1.125363522840724
1,1,0.20333655071548815,9853,1,1,0.03141557907549898,3,1,3,-1.0981479696412486,0,0,0,1,0,0,-0.29836249206008675,-0.10779869597534744,-0.06664072280302494,0.10054681211098299,0.5193300750332228,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,0.24496566487453414,0.18958623428473087,0.7876660314373211,-0.195430329440261,-1.4924989340126564
1,17,-0.5548002603816558,9853,1,1,0.03141557907549898,1,38,4,1.194386627804874,1,0,0,1,0,0,-0.6951927911642704,-0.10779869597534744,0.41121647381525406,-0.2347688263734222,0.47599530868615053,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,0.24496566487453414,0.18958623428473087,0.6581641891480859,-0.195430329440261,-1.4924989340126564
1,1,2.4777469840069197,9070,1,1,0.03141557907549898,34,1,5,0.19613582711512123,1,0,0,1,0,0,-0.6951927911642704,-0.10779869597534744,-0.30556932111216445,-0.9054001033422325,0.042647645215426175,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-2.0589665694515373,-1.4777251019740363,-1.996623577781228,-0.195430329440261,-1.4924989340126564
1,1,-0.5548002603816558,9130,1,1,0.03141557907549898,3,19,2,0.2787496864825483,1,0,0,1,1,0,-0.5629160247962092,-0.10779869597534744,-0.06664072280302494,-0.2347688263734222,0.1726519442566434,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,1.5249280172779072,-0.8108005674705294,0.5286623468588513,-0.195430329440261,-0.46451978273124583
1,1,0.20333655071548815,9070,1,1,-0.5293858725727526,37,37,9,-0.23758693456387558,1,0,0,1,1,1,-0.29836249206008675,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.5121076139753774,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,0.5230485015364843,0.5841631364113806,-0.195430329440261,0.1228968751438458
1,17,1.719610172909776,9070,1,1,0.03141557907549898,1,1,9,0.629858588794116,1,0,1,0,1,0,-0.5629160247962092,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.40377069810769634,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,0.18958623428473087,0.29555903073822865,-0.195430329440261,-0.46451978273124583
2,1,-0.5548002603816558,9853,1,1,0.03141557907549898,37,19,9,0.7813173309677349,0,0,0,1,0,0,2.876279900773382,0.3089171462403005,0.889073670433533,-0.2347688263734222,-0.11985772858609545,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,-0.477338300218776,0.3732601361117693,-0.195430329440261,0.1228968751438458
1,17,1.719610172909776,9773,1,1,0.03141557907549898,37,19,5,0.45086189349802286,1,0,0,0,0,0,-0.6951927911642704,-0.10779869597534744,-0.30556932111216445,0.4358624505953882,0.3676583928184694,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,0.3667850439973076,-0.195430329440261,0.1228968751438458
1,1,0.20333655071548815,9147,1,1,0.03141557907549898,19,19,9,-0.5749268603142063,1,0,0,1,0,0,-0.5629160247962092,-0.5245145381909954,-0.06664072280302494,0.10054681211098299,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,0.24496566487453414,-0.14387603296702256,0.1887200108496098,2.5237691550232384,-0.6848010294344052
4,1,-0.5548002603816558,9991,0,1,0.03141557907549898,37,37,9,0.044677084941502396,0,0,0,1,1,0,0.7598516388844028,-0.5245145381909954,-0.7834265177304435,0.10054681211098299,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.7790042170481644,-1.4777251019740363,-1.996623577781228,-0.195430329440261,1.0040218619564836
1,18,0.961473361812632,9500,1,1,-0.19950266572083955,19,1,4,0.037792596660883804,1,0,0,1,0,0,-0.6951927911642704,0.3089171462403005,-0.30556932111216445,0.7711780890797933,0.5750462031937443,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,-0.011026805606140477,1.1899730360399912,0.8224696515525527,-0.195430329440261,-1.125363522840724
1,1,0.961473361812632,9500,1,1,2.2196408511931898,37,37,9,0.3338255927275009,1,0,0,1,0,0,-0.6951927911642704,0.3089171462403005,-0.30556932111216445,0.4358624505953882,0.8479520531651893,-0.1455296783343079,-0.27785718048264324,0.3602401860943888,-0.2670192760868151,0.5230485015364843,0.8621295907536313,-0.195430329440261,1.0040218619564836
1,1,2.4777469840069197,9254,1,1,-0.19950266572083955,19,37,9,-0.2238179580026374,0,0,0,1,0,1,-0.5629160247962092,-0.10779869597534744,-0.06664072280302494,0.10054681211098299,0.18709686637233416,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.2670192760868151,0.18958623428473087,0.3732601361117693,-0.195430329440261,0.1228968751438458
1,1,-0.5548002603816558,9500,1,1,-0.8592690794246657,1,1,4,-0.4923130009467782,1,0,0,1,0,1,-0.5629160247962092,0.7256329884559484,-0.06664072280302494,1.1064937275641986,0.4388899150014696,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,-0.011026805606140477,1.1899730360399912,0.49539656112080394,-0.195430329440261,-1.4924989340126564
1,17,-0.5548002603816558,9147,1,1,-1.6289965620791296,1,38,9,-0.5886958368754434,1,0,0,1,1,0,-0.5629160247962092,-0.5245145381909954,0.41121647381525406,-0.9054001033422325,-0.06568927065225491,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.7790042170481644,-0.14387603296702256,0.28584639256653593,-0.195430329440261,-0.5379468649656323
2,1,-0.5548002603816558,9500,1,1,0.03141557907549898,37,37,9,0.024023620099645638,0,0,0,1,1,0,0.3630213397802192,0.7256329884559484,-0.06664072280302494,0.10054681211098299,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,-0.011026805606140477,0.8565107687882377,0.5433700560902714,-0.195430329440261,0.1228968751438458
1,1,-0.5548002603816558,9500,1,1,1.4499133685387258,40,43,4,1.6005714363613925,1,0,0,1,0,0,-0.6951927911642704,-0.10779869597534744,-1.978069509276141,-1.5760313803110428,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,-2.869294965926444,-2.0589665694515373,-1.4777251019740363,-1.996623577781228,-0.195430329440261,-0.46451978273124583
1,1,-0.5548002603816558,9500,1,1,-0.30946373467147725,37,19,9,0.20990480367635841,1,0,0,1,0,0,0.6275748725163416,-0.10779869597534744,1.1280022687426725,-0.2347688263734222,0.3212282860180348,2.0153032133998328,-0.27785718048264324,-0.5624841430544206,0.7569506058358834,-0.14387603296702256,0.043030438274220595,-0.195430329440261,1.8117197665347344
1,18,0.20333655071548815,9773,1,1,0.03141557907549898,37,19,9,-0.5405044189111113,1,0,0,1,0,1,-0.16608572569202557,-0.10779869597534744,-0.06664072280302494,0.10054681211098299,0.1726519442566434,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.2670192760868151,0.5230485015364843,0.334409583424999,-0.195430329440261,-1.4924989340126564
2,1,-0.5548002603816558,9991,0,1,-0.30946373467147725,38,38,9,1.2838849754529196,0,0,0,1,1,0,1.4212354707247088,-0.5245145381909954,0.41121647381525406,-0.2347688263734222,0.2051530190169478,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,0.5009581353552087,-0.14387603296702256,0.10778135941883812,-0.195430329440261,-1.125363522840724
1,1,-0.5548002603816558,9991,0,1,0.13038054113107353,1,1,5,-0.43723709470182653,1,0,0,1,1,0,0.4952981061482804,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.33154608752924253,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.7790042170481644,0.18958623428473087,0.5286623468588513,-0.195430329440261,-0.46451978273124583
1,1,-0.5548002603816558,9085,1,39,-2.508685113684231,3,5,2,-1.1669928524474384,0,0,0,1,1,0,-0.033808959323964376,-0.10779869597534744,2.5615738585975096,-1.5760313803110428,-2.3407645038735576,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,-1.4777251019740363,-1.996623577781228,-0.195430329440261,-1.125363522840724
1,1,-0.5548002603816558,9500,0,1,0.03141557907549898,19,37,9,0.7950863075289721,0,0,0,1,0,0,0.3630213397802192,-0.10779869597534744,0.41121647381525406,-0.2347688263734222,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,0.24496566487453414,-0.14387603296702256,0.1887200108496098,-0.195430329440261,1.8117197665347344
2,1,0.20333655071548815,9147,1,1,0.03141557907549898,37,37,9,-1.2358377352536283,1,0,0,1,0,0,3.008556667141443,1.1423488306715963,2.32264526028837,1.1064937275641986,0.12390033211618699,4.176136105133973,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,0.18958623428473087,0.3732601361117693,-0.195430329440261,0.1228968751438458
4,1,-0.5548002603816558,9254,1,1,0.03141557907549898,37,37,9,-2.199666094540286,0,0,0,1,0,1,1.6857890034608312,-0.10779869597534744,0.41121647381525406,0.4358624505953882,0.042647645215426175,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,1.5249280172779072,-0.477338300218776,0.20490774113576427,-0.195430329440261,0.1228968751438458
2,1,0.20333655071548815,9147,1,1,0.03141557907549898,37,37,9,-1.3046826180598181,0,0,0,1,0,0,3.5376637326136877,-0.5245145381909954,0.889073670433533,-0.5700844648578274,0.5482199192646047,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-0.011026805606140477,0.18958623428473087,0.3732601361117693,-0.195430329440261,-1.4924989340126564
1,1,-0.5548002603816558,9254,1,1,0.03141557907549898,37,37,9,-0.8709598563808223,1,0,0,0,0,1,-0.43063925842814793,-0.10779869597534744,0.889073670433533,-0.2347688263734222,0.09681610314926671,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,1.012943076316558,-0.477338300218776,0.20490774113576427,-0.195430329440261,1.0040218619564836
1,17,-0.5548002603816558,9853,1,1,0.03141557907549898,37,37,9,1.0911193035955893,1,0,0,1,0,0,-0.033808959323964376,-0.10779869597534744,0.6501450721243935,-0.9054001033422325,-0.17402618651993598,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,1.7809204877585818,-0.8108005674705294,0.14015681999114674,-0.195430329440261,1.0040218619564836
2,1,-0.5548002603816558,9147,1,1,0.03141557907549898,37,37,9,-1.855441680509337,1,0,0,1,0,0,4.0667707980859324,3.6426438839654836,2.8005024569066492,0.10054681211098299,0.3212282860180348,2.0153032133998328,5.095156498247531,3.128413173540817,1.2689355467972325,1.856897570543498,0.15958209633453188,1.1641694127914886,1.1508760264252562
1,1,-0.5548002603816558,9119,1,1,0.03141557907549898,1,1,5,-1.2633756883761047,0,0,0,0,1,0,1.4212354707247088,0.3089171462403005,1.1280022687426725,0.10054681211098299,0.25932147695078833,-0.1455296783343079,0.7967455552633915,0.3602401860943888,-0.2670192760868151,-0.477338300218776,0.14015681999114674,-0.195430329440261,1.1508760264252562
1,1,-0.5548002603816558,9119,1,1,0.6471975651990695,1,12,4,-1.0774945047993918,0,0,0,1,1,0,0.4952981061482804,-0.10779869597534744,-0.30556932111216445,-0.5700844648578274,0.25932147695078833,-0.1455296783343079,0.7967455552633915,-0.10112197848001594,-0.2670192760868151,-0.8108005674705294,0.14015681999114674,-0.195430329440261,-1.125363522840724
1,1,-0.5548002603816558,9003,1,1,0.03141557907549898,37,37,3,0.20990480367635841,0,0,1,1,0,1,0.892128405252464,-0.10779869597534744,-0.544497919421304,-1.5760313803110428,-2.3407645038735576,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,-1.4777251019740363,-1.996623577781228,-0.195430329440261,-0.46451978273124583
1,1,-0.5548002603816558,9003,1,42,0.03141557907549898,1,1,144,-0.07924370410963913,0,0,1,1,0,0,-0.29836249206008675,2.809212199534188,3.039431055215789,2.112440643017414,0.23962385588393706,-0.1455296783343079,2.4086496588824438,2.2056888443920077,1.5249280172779072,2.1903598377952513,0.08717879360009632,-0.195430329440261,0.1228968751438458
1,1,3.2358837951040633,9254,1,1,-0.749308010474028,38,37,5,-0.21004898144139925,1,0,0,1,0,1,-0.6951927911642704,-0.10779869597534744,-0.30556932111216445,0.4358624505953882,0.47599530868615053,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,0.5286623468588513,-0.195430329440261,-0.5379468649656323
1,17,0.20333655071548815,8014,0,1,0.03141557907549898,1,19,9,-0.06547472754840096,1,0,0,1,1,0,-0.16608572569202557,-0.10779869597534744,-0.30556932111216445,0.10054681211098299,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,0.3667850439973076,-0.195430329440261,1.0040218619564836
1,17,-0.5548002603816558,9070,1,1,0.3503026790323489,1,37,4,0.26498070992131106,0,0,0,1,0,0,-0.43063925842814793,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.3676583928184694,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.011026805606140477,0.5230485015364843,0.23728320170807285,-0.195430329440261,0.1228968751438458
2,1,-0.5548002603816558,9991,0,1,0.03141557907549898,37,19,9,0.8983536317382569,0,0,1,1,0,0,1.4212354707247088,1.5590646728872442,3.9951454484523468,0.10054681211098299,0.3212282860180348,-0.1455296783343079,1.334046923136409,1.2829645152431983,2.5488978992006057,1.1899730360399912,0.3775768641880768,-0.195430329440261,-0.6848010294344052
2,1,-0.5548002603816558,9991,0,1,-1.4090744241778541,37,37,9,2.963700115923952,0,0,0,1,0,0,1.4212354707247088,-0.5245145381909954,0.889073670433533,-0.9054001033422325,0.15098456108310726,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,0.24496566487453414,-0.14387603296702256,0.28584639256653593,-0.195430329440261,-1.4924989340126564
5,1,-0.5548002603816558,9003,1,19,0.03141557907549898,19,1,9,-0.5198509540692535,0,0,1,0,0,0,0.4952981061482804,-0.10779869597534744,-0.544497919421304,-1.5760313803110428,-2.3407645038735576,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.2670192760868151,-1.4777251019740363,-1.996623577781228,-0.195430329440261,0.1228968751438458
1,1,0.20333655071548815,9500,1,1,-1.4090744241778541,37,34,90,-0.37527670017625525,0,0,1,1,0,0,-0.16608572569202557,3.2259280417498357,1.366930867051812,2.4477562815018192,0.33154608752924253,4.176136105133973,5.632457866120548,3.589775338115222,1.5249280172779072,2.523822105047005,0.3991605045696165,2.5237691550232384,1.0040218619564836
1,1,-0.5548002603816558,9991,0,12,0.03141557907549898,12,12,9,-0.47854402438554006,0,0,0,1,1,0,0.6275748725163416,2.809212199534188,1.1280022687426725,0.7711780890797933,-0.11211937745268949,-0.1455296783343079,2.4086496588824438,2.2056888443920077,1.2689355467972325,0.18958623428473087,0.062455714617605754,-0.195430329440261,0.1228968751438458
1,1,-0.5548002603816558,9254,1,1,-0.5293858725727526,19,19,7,-0.47854402438554006,1,0,0,1,0,1,-0.43063925842814793,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.8010060562891937,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.2670192760868151,0.18958623428473087,0.9171678737265557,-0.195430329440261,-0.5379468649656323
1,1,0.20333655071548815,9238,1,1,0.7901469548348997,19,37,9,0.946545049702589,1,0,0,1,0,1,-0.6951927911642704,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.5121076139753774,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,1.111420637160408,-0.195430329440261,0.1228968751438458
2,1,-0.5548002603816558,8014,0,12,0.03141557907549898,37,37,9,-0.960458204028869,0,0,0,1,0,0,3.008556667141443,-0.10779869597534744,1.1280022687426725,-0.5700844648578274,0.33154608752924253,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,0.5934132680034688,-0.195430329440261,-0.46451978273124583
1,17,-0.5548002603816558,9254,1,1,-0.5293858725727526,19,38,9,-0.6024648134366816,0,0,0,1,0,0,-0.5629160247962092,-0.5245145381909954,-0.7834265177304435,-1.5760313803110428,-2.3407645038735576,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-2.0589665694515373,-1.4777251019740363,-1.996623577781228,-0.195430329440261,0.1228968751438458
2,7,-0.5548002603816558,9130,1,3,-1.4090744241778541,3,3,1,0.0859840146252159,0,0,0,1,0,0,1.2889587043566475,-0.5245145381909954,0.6501450721243935,-0.9054001033422325,0.15098456108310726,2.0153032133998328,0.25944418739037417,-0.5624841430544206,-0.011026805606140477,-0.8108005674705294,0.334409583424999,-0.195430329440261,-1.4924989340126564
1,1,1.719610172909776,9500,1,1,0.03141557907549898,19,19,3,-1.1669928524474384,1,0,0,1,0,0,-0.5629160247962092,0.3089171462403005,0.889073670433533,-0.2347688263734222,0.4434942339258461,-0.1455296783343079,-0.27785718048264324,0.3602401860943888,-0.2670192760868151,0.8565107687882377,0.4551238007017498,-0.195430329440261,-0.46451978273124583
1,17,-0.5548002603816558,9670,1,1,0.03141557907549898,19,19,7,-0.17562654003830433,0,0,0,1,0,1,-0.5629160247962092,-0.10779869597534744,-0.544497919421304,0.4358624505953882,0.47599530868615053,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.5230117465674897,0.5230485015364843,0.7229151102927035,-0.195430329440261,-1.125363522840724
1,1,3.2358837951040633,9500,1,1,0.5702248169336243,1,38,3,-0.2720093759669705,1,0,0,1,0,0,-0.5629160247962092,0.3089171462403005,0.41121647381525406,0.10054681211098299,0.5713317946497097,-0.1455296783343079,-0.27785718048264324,0.3602401860943888,-0.011026805606140477,0.5230485015364843,0.5416125310877751,-0.195430329440261,-0.5379468649656323
1,1,-0.5548002603816558,9003,1,39,0.03141557907549898,38,38,6,0.8983536317382569,0,0,0,1,0,0,-0.5629160247962092,-0.10779869597534744,-0.30556932111216445,0.4358624505953882,0.25932147695078833,-0.1455296783343079,-0.27785718048264324,-0.10112197848001594,-0.2670192760868151,0.5230485015364843,0.4639114257142337,-0.195430329440261,-0.5379468649656323
1,1,-0.5548002603816558,9500,1,1,1.6698355064400012,1,1,4,0.7262414247227823,0,0,0,1,1,0,-0.6951927911642704,0.3089171462403005,-0.30556932111216445,0.7711780890797933,0.8752942271698895,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,0.24496566487453414,1.1899730360399912,0.7984578516280906,-0.195430329440261,-0.6848010294344052
2,1,0.20333655071548815,9500,0,1,0.03141557907549898,37,37,9,-1.855441680509337,1,0,0,1,1,0,3.6699404989817492,-0.10779869597534744,-1.022355116039583,-1.5760313803110428,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,-0.5624841430544206,-2.0589665694515373,-1.4777251019740363,-1.996623577781228,-0.195430329440261,1.8117197665347344
1,18,-0.5548002603816558,9500,1,1,0.03141557907549898,19,3,4,0.0033701552577888798,0,0,0,1,1,0,-0.5629160247962092,-0.10779869597534744,-0.06664072280302494,0.7711780890797933,0.3212282860180348,-0.1455296783343079,-0.27785718048264324,0.8216023506687935,-0.011026805606140477,0.8565107687882377,0.647989044396789,-0.195430329440261,1.8117197665347344
